name,price,price_per_unit,category
Tónica zero calorías Schweppes,7.84,N/A,Agua y refrescos > Tónica y bitter
Tónica zero calorías Schweppes,0.99,N/A,Agua y refrescos > Tónica y bitter
Tónica Nordic Mist,0.65,N/A,Agua y refrescos > Tónica y bitter
Tónica pink zero Schweppes,7.84,N/A,Agua y refrescos > Tónica y bitter
Tónica pink zero Schweppes,0.99,N/A,Agua y refrescos > Tónica y bitter
Bitter Kas sin alcohol,0.99,N/A,Agua y refrescos > Tónica y bitter
Refresco té verde Hacendado,1.00,N/A,Agua y refrescos > Refresco de té y sin gas
Refresco té sabor limón Hacendado,1.00,N/A,Agua y refrescos > Refresco de té y sin gas
Refresco té sabor melocotón Hacendado zero,1.00,N/A,Agua y refrescos > Refresco de té y sin gas
Refresco té sabor melocotón Hacendado,1.00,N/A,Agua y refrescos > Refresco de té y sin gas
Refresco té sabor limón Hacendado para diluir,1.50,N/A,Agua y refrescos > Refresco de té y sin gas
Refresco té sabor melocotón Hacendado para diluir,1.50,N/A,Agua y refrescos > Refresco de té y sin gas
Refresco té sabor mango Hacendado zero,1.00,N/A,Agua y refrescos > Refresco de té y sin gas
Refresco té sabor limón Hacendado,3.00,N/A,Agua y refrescos > Refresco de té y sin gas
Refresco té sabor limón Hacendado,0.50,N/A,Agua y refrescos > Refresco de té y sin gas
Refresco té sabor limón Hacendado zero,1.00,N/A,Agua y refrescos > Refresco de té y sin gas
Refresco té sabor limón Fuze Tea,1.49,N/A,Agua y refrescos > Refresco de té y sin gas
Refresco té sabor limón Fuze Tea,6.80,N/A,Agua y refrescos > Refresco de té y sin gas
Refresco té sabor limón Fuze Tea,0.99,N/A,Agua y refrescos > Refresco de té y sin gas
Limonada natural Don Simón light sin gas,1.10,N/A,Agua y refrescos > Refresco de té y sin gas
Refresco de naranja Simon Life sin gas,1.85,N/A,Agua y refrescos > Refresco de té y sin gas
Refresco de naranja Hacendado sin gas,1.10,N/A,Agua y refrescos > Refresco de té y sin gas
Refresco de naranja sin gas,1.56,N/A,Agua y refrescos > Refresco de té y sin gas
Refresco fusión de frutas Hacendado cero sin gas,1.10,N/A,Agua y refrescos > Refresco de té y sin gas
Bebida Florida Sunny Delight,1.95,N/A,Agua y refrescos > Refresco de té y sin gas
Refresco piña-coco Hacendado cero sin gas,1.10,N/A,Agua y refrescos > Refresco de té y sin gas
Agua de coco Hacendado 100% natural,2.60,N/A,Agua y refrescos > Refresco de té y sin gas
Refresco Tropical Hacendado sin gas,1.20,N/A,Agua y refrescos > Refresco de té y sin gas
Limonada Hacendado light sin gas,1.56,N/A,Agua y refrescos > Refresco de té y sin gas
Refresco Cherry Up Hacendado sin gas,1.10,N/A,Agua y refrescos > Refresco de té y sin gas
Refresco Berry Lime Hacendado sin gas,1.10,N/A,Agua y refrescos > Refresco de té y sin gas
Aceitunas verdes rellenas de anchoa Hacendado,3.15,N/A,Aperitivos > Aceitunas y encurtidos
Aceitunas verdes rellenas de anchoa Hacendado,1.75,N/A,Aperitivos > Aceitunas y encurtidos
Aceitunas verdes rellenas de anchoa Hacendado,1.05,N/A,Aperitivos > Aceitunas y encurtidos
Aceitunas verdes sin hueso Hacendado,2.80,N/A,Aperitivos > Aceitunas y encurtidos
Aceitunas verdes rellenas de anchoa Hacendado reducidas en sal,1.95,N/A,Aperitivos > Aceitunas y encurtidos
Aceitunas verdes Chupadedos Huerta de Barros partidas aliñadas,3.40,N/A,Aperitivos > Aceitunas y encurtidos
Aceitunas verdes Gazpacha Hacendado partidas,2.50,N/A,Aperitivos > Aceitunas y encurtidos
Aceitunas verdes rellenas de anchoa Hacendado,3.25,N/A,Aperitivos > Aceitunas y encurtidos
Aceitunas verdes sin hueso Hacendado,1.70,N/A,Aperitivos > Aceitunas y encurtidos
Aceitunas verdes estilo casero Hacendado partidas aliñadas,2.95,N/A,Aperitivos > Aceitunas y encurtidos
Aceitunas verdes sin hueso aliñadas Hacendado,1.90,N/A,Aperitivos > Aceitunas y encurtidos
Aceitunas verdes rellenas de jalapeño Hacendado,1.75,N/A,Aperitivos > Aceitunas y encurtidos
Aceitunas verdes rellenas de pimiento asado Hacendado,1.75,N/A,Aperitivos > Aceitunas y encurtidos
Aceitunas verdes con hueso Hacendado sabor anchoa,2.95,N/A,Aperitivos > Aceitunas y encurtidos
Aceitunas verdes con hueso Hacendado,1.50,N/A,Aperitivos > Aceitunas y encurtidos
Aceitunas verdes partidas Olives Garcia,3.90,N/A,Aperitivos > Aceitunas y encurtidos
Aceitunas verdes Picadedos sin hueso Hacendado aliñadas,3.50,N/A,Aperitivos > Aceitunas y encurtidos
Aceitunas verdes rellenas de lima limón Hacendado,1.55,N/A,Aperitivos > Aceitunas y encurtidos
Aceitunas verdes rellenas de pepinillo Hacendado,2.95,N/A,Aperitivos > Aceitunas y encurtidos
Aceitunas negras sin hueso Hacendado,1.05,N/A,Aperitivos > Aceitunas y encurtidos
Aceitunas negras sin hueso Hacendado,3.00,N/A,Aperitivos > Aceitunas y encurtidos
Aceitunas negras Cuquillo con hueso Hacendado,2.00,N/A,Aperitivos > Aceitunas y encurtidos
Aceitunas negras en rodajas Hacendado,2.00,N/A,Aperitivos > Aceitunas y encurtidos
Banderillas picantes Hacendado,1.70,N/A,Aperitivos > Aceitunas y encurtidos
Banderillas dulces Hacendado,1.70,N/A,Aperitivos > Aceitunas y encurtidos
Mix de encurtidos Hacendado,2.65,N/A,Aperitivos > Aceitunas y encurtidos
Pepinillos pequeños Hacendado,1.50,N/A,Aperitivos > Aceitunas y encurtidos
Altramuces Hacendado,1.75,N/A,Aperitivos > Aceitunas y encurtidos
Alcaparras Hacendado,1.35,N/A,Aperitivos > Aceitunas y encurtidos
Cebolla roja Olives García en vinagre,3.15,N/A,Aperitivos > Aceitunas y encurtidos
Picadillo de variantes Convite,1.45,N/A,Aperitivos > Aceitunas y encurtidos
Cebollitas Hacendado,1.60,N/A,Aperitivos > Aceitunas y encurtidos
Guindillas picantes Hacendado,1.55,N/A,Aperitivos > Aceitunas y encurtidos
Ajos aliñados Hacendado,2.60,N/A,Aperitivos > Aceitunas y encurtidos
Alcaparrones en vinagre Hacendado,2.95,N/A,Aperitivos > Aceitunas y encurtidos
Jalapeños picantes en vinagre Hacendado,1.65,N/A,Aperitivos > Aceitunas y encurtidos
Mix de pepinillos y cebollitas Hacendado,1.90,N/A,Aperitivos > Aceitunas y encurtidos
Pepinillos agridulces Hacendado,1.55,N/A,Aperitivos > Aceitunas y encurtidos
Pepinillos agridulces Hacendado,1.75,N/A,Aperitivos > Aceitunas y encurtidos
Pepinillos en vinagre Hacendado,1.50,N/A,Aperitivos > Aceitunas y encurtidos
Nuez natural Hacendado pelada,2.70,N/A,Aperitivos > Frutos secos y fruta desecada
Almendra natural Hacendado,2.30,N/A,Aperitivos > Frutos secos y fruta desecada
Pistacho tostado Hacendado con sal,3.55,N/A,Aperitivos > Frutos secos y fruta desecada
Pipas girasol tostadas Hacendado gigante con sal,1.20,N/A,Aperitivos > Frutos secos y fruta desecada
Pistacho tostado Hacendado 0% sal añadida,3.55,N/A,Aperitivos > Frutos secos y fruta desecada
Cacahuete frito con sal Hacendado pelado,1.00,N/A,Aperitivos > Frutos secos y fruta desecada
Pipas girasol tostadas Hacendado gigante aguasal,1.20,N/A,Aperitivos > Frutos secos y fruta desecada
Anacardo natural Hacendado,2.70,N/A,Aperitivos > Frutos secos y fruta desecada
Palomitas de maíz con sal Hacendado para microondas,1.00,N/A,Aperitivos > Frutos secos y fruta desecada
Anacardo frito salado Hacendado,2.70,N/A,Aperitivos > Frutos secos y fruta desecada
Avellana tostada Hacendado 0% sal añadida,3.00,N/A,Aperitivos > Frutos secos y fruta desecada
Almendra tostada y salada Hacendado con piel,2.85,N/A,Aperitivos > Frutos secos y fruta desecada
Cacahuete frito y salado Hacendado con piel,1.30,N/A,Aperitivos > Frutos secos y fruta desecada
Maíz frito crujiente y tierno Hacendado,1.00,N/A,Aperitivos > Frutos secos y fruta desecada
Almendra frita y salada Hacendado pelada,2.75,N/A,Aperitivos > Frutos secos y fruta desecada
Cacahuete tostado Hacendado 0% sal añadida,1.55,N/A,Aperitivos > Frutos secos y fruta desecada
Almendra tostada Hacendado 0% sal añadida con piel,2.85,N/A,Aperitivos > Frutos secos y fruta desecada
Maíz palomitas Hacendado,0.86,N/A,Aperitivos > Frutos secos y fruta desecada
Maíz frito gigante Hacendado,1.40,N/A,Aperitivos > Frutos secos y fruta desecada
Nuez macadamia Hacendado tostada con sal,2.90,N/A,Aperitivos > Frutos secos y fruta desecada
Mezcla semillas Hacendado,1.46,N/A,Aperitivos > Frutos secos y fruta desecada
Pipas de calabaza natural Hacendado peladas,1.69,N/A,Aperitivos > Frutos secos y fruta desecada
Castañas cocidas y peladas Hacendado,1.40,N/A,Aperitivos > Frutos secos y fruta desecada
Cacahuete frito con miel Hacendado,1.65,N/A,Aperitivos > Frutos secos y fruta desecada
Cacahuete tostado con sal Hacendado,1.55,N/A,Aperitivos > Frutos secos y fruta desecada
Semillas de chía Hacendado,1.36,N/A,Aperitivos > Frutos secos y fruta desecada
Pipas de girasol fritas Hacendado peladas,Price not available,N/A,Aperitivos > Frutos secos y fruta desecada
Almendra marcona Hacendado frita con sal,2.95,N/A,Aperitivos > Frutos secos y fruta desecada
Palomitas de maíz sabor mantequilla Hacendado para microondas,1.20,N/A,Aperitivos > Frutos secos y fruta desecada
Almendra natural Hacendado sin piel,2.65,N/A,Aperitivos > Frutos secos y fruta desecada
Avellana natural Hacendado,2.92,N/A,Aperitivos > Frutos secos y fruta desecada
Semillas sésamo tostado Hacendado,1.50,N/A,Aperitivos > Frutos secos y fruta desecada
Pipas girasol barbacoa Hacendado,1.35,N/A,Aperitivos > Frutos secos y fruta desecada
Pipas girasol naturales Hacendado peladas,1.24,N/A,Aperitivos > Frutos secos y fruta desecada
Semillas lino dorado Hacendado,1.19,N/A,Aperitivos > Frutos secos y fruta desecada
Nuez natural Hacendado,3.90,N/A,Aperitivos > Frutos secos y fruta desecada
Pipas calabaza tostadas Hacendado aguasal,1.55,N/A,Aperitivos > Frutos secos y fruta desecada
Pipas girasol tostadas Hacendado 0% sal añadida,1.30,N/A,Aperitivos > Frutos secos y fruta desecada
Nuez de Brasil natural Hacendado,4.95,N/A,Aperitivos > Frutos secos y fruta desecada
Pistacho natural Hacendado pelado,2.74,N/A,Aperitivos > Frutos secos y fruta desecada
Nuez Pecana natural Hacendado pelada,3.90,N/A,Aperitivos > Frutos secos y fruta desecada
Palomitas de maíz dulces Hacendado para microondas,1.60,N/A,Aperitivos > Frutos secos y fruta desecada
Cacahuete tostado Hacendado pelado 0% sal añadida,1.15,N/A,Aperitivos > Frutos secos y fruta desecada
Cacahuete +Proteínas en polvo desgrasado Hacendado 14 g proteínas 70% reducido en grasa,2.75,N/A,Aperitivos > Frutos secos y fruta desecada
Nuez troceada pelada Hacendado,1.90,N/A,Aperitivos > Frutos secos y fruta desecada
Haba frita con sal Hacendado,1.30,N/A,Aperitivos > Frutos secos y fruta desecada
Cocktail mezcla Hacendado,1.60,N/A,Aperitivos > Frutos secos y fruta desecada
"Combinado frutos secos, frutas desecadas y semillas de calabaza Hacendado",2.60,N/A,Aperitivos > Frutos secos y fruta desecada
Cocktail crunchy sabores Hacendado,1.75,N/A,Aperitivos > Frutos secos y fruta desecada
Cocktail rodeo Hacendado,1.75,N/A,Aperitivos > Frutos secos y fruta desecada
Cocktail natural Hacendado,2.80,N/A,Aperitivos > Frutos secos y fruta desecada
Cocktail tostado 0% sal añadida Hacendado,2.80,N/A,Aperitivos > Frutos secos y fruta desecada
Cocktail tostado y ahumado Hacendado,2.80,N/A,Aperitivos > Frutos secos y fruta desecada
Cocktail fruta deshidratada Hacendado,1.60,N/A,Aperitivos > Frutos secos y fruta desecada
Cocktail rumba Hacendado,1.60,N/A,Aperitivos > Frutos secos y fruta desecada
Pasas sultanas sin semillas Hacendado,1.80,N/A,Aperitivos > Frutos secos y fruta desecada
Pasas moscatel sin semillas Hacendado,Price not available,N/A,Aperitivos > Frutos secos y fruta desecada
Mango deshidratado Hacendado,1.41,N/A,Aperitivos > Frutos secos y fruta desecada
Ciruelas desecadas sin hueso Hacendado,2.14,N/A,Aperitivos > Frutos secos y fruta desecada
Dátiles desecados sin hueso Hacendado,2.25,N/A,Aperitivos > Frutos secos y fruta desecada
Arándanos deshidratados Hacendado,2.30,N/A,Aperitivos > Frutos secos y fruta desecada
Piña deshidratada Hacendado,1.35,N/A,Aperitivos > Frutos secos y fruta desecada
Orejones albaricoque Hacendado,2.45,N/A,Aperitivos > Frutos secos y fruta desecada
Dátiles en rama Hacendado,3.45,N/A,Aperitivos > Frutos secos y fruta desecada
Dátiles Medjoul con hueso Hacendado,4.01,N/A,Aperitivos > Frutos secos y fruta desecada
Patatas fritas extra crujientes Hacendado,1.35,N/A,Aperitivos > Patatas fritas y snacks
Patatas fritas clásicas Hacendado,1.90,N/A,Aperitivos > Patatas fritas y snacks
Patatas fritas onduladas Hacendado sabor jamón serrano,1.20,N/A,Aperitivos > Patatas fritas y snacks
Patatas fritas corte ondulado Hacendado,1.10,N/A,Aperitivos > Patatas fritas y snacks
Patatas light Hacendado,1.30,N/A,Aperitivos > Patatas fritas y snacks
Aperitivo de patata sabor original Pringles,2.60,N/A,Aperitivos > Patatas fritas y snacks
Aperitivo de patata sabor crema agria y cebolla Pringles,2.60,N/A,Aperitivos > Patatas fritas y snacks
Patatas fritas sabor campestre Hacendado,1.20,N/A,Aperitivos > Patatas fritas y snacks
Patatas fritas sabor sal y vinagre Hacendado,1.20,N/A,Aperitivos > Patatas fritas y snacks
Patatas fritas sabor chili y lima Hacendado,1.20,N/A,Aperitivos > Patatas fritas y snacks
Patatinas extra crujientes Hacendado,Price not available,N/A,Aperitivos > Patatas fritas y snacks
Patatas fritas al punto de sal Lay's,1.99,N/A,Aperitivos > Patatas fritas y snacks
Patatas fritas onduladas Munchos sabor queso,1.20,N/A,Aperitivos > Patatas fritas y snacks
Patatas fritas 0% sal añadida Hacendado,1.60,N/A,Aperitivos > Patatas fritas y snacks
Patatas fritas sabor limón y pimienta Hacendado,1.20,N/A,Aperitivos > Patatas fritas y snacks
Nachos Hacendado,0.90,N/A,Aperitivos > Patatas fritas y snacks
Pandilla sabor queso Cheetos,1.89,N/A,Aperitivos > Patatas fritas y snacks
Tiras de maíz frito sabor barbacoa Hacendado,0.80,N/A,Aperitivos > Patatas fritas y snacks
Pelotazos sabor queso Cheetos,1.89,N/A,Aperitivos > Patatas fritas y snacks
Nachos tex-mex Hacendado sabor queso,0.90,N/A,Aperitivos > Patatas fritas y snacks
Garfitos de maíz sabor queso Hacendado,0.70,N/A,Aperitivos > Patatas fritas y snacks
Cuquitos sabor queso Hacendado,0.75,N/A,Aperitivos > Patatas fritas y snacks
Conos sabor bacón y queso Hacendado,0.80,N/A,Aperitivos > Patatas fritas y snacks
Galletitas saladas Hacendado,1.20,N/A,Aperitivos > Patatas fritas y snacks
Cuquis Hacendado,0.70,N/A,Aperitivos > Patatas fritas y snacks
Combinado de aperitivos Hacendado,1.55,N/A,Aperitivos > Patatas fritas y snacks
Bombitas de maíz sabor mantequilla Hacendado,0.80,N/A,Aperitivos > Patatas fritas y snacks
Torreznos sabor barbacoa Hacendado,1.55,N/A,Aperitivos > Patatas fritas y snacks
Trigo snack sabor ahumado Hacendado,0.85,N/A,Aperitivos > Patatas fritas y snacks
Patatas fritas paja Hacendado,1.50,N/A,Aperitivos > Patatas fritas y snacks
Torreznos Hacendado,1.65,N/A,Aperitivos > Patatas fritas y snacks
Piña deshidratada Hacendado,1.35,N/A,Aperitivos > Patatas fritas y snacks
Cocktail galletitas de aperitivo Hacendado,1.65,N/A,Aperitivos > Patatas fritas y snacks
Sticks de patata Hacendado,0.80,N/A,Aperitivos > Patatas fritas y snacks
Aros de maíz Hacendado,0.85,N/A,Aperitivos > Patatas fritas y snacks
Palomitas caramelo Hacendado,1.30,N/A,Aperitivos > Patatas fritas y snacks
Snack de maíz sabor mantequilla Stars Hacendado,0.80,N/A,Aperitivos > Patatas fritas y snacks
Snack de maíz Crunchy sabor picante Munchos,1.00,N/A,Aperitivos > Patatas fritas y snacks
Cocktail mezcla aperitivos fritos Hacendado,1.00,N/A,Aperitivos > Patatas fritas y snacks
Snack de maíz Redes sabor barbacoa Hacendado,0.90,N/A,Aperitivos > Patatas fritas y snacks
Sticks vegetales Hacendado,1.20,N/A,Aperitivos > Patatas fritas y snacks
Snack frito Rolls sabor chili y lima Hacendado picante,1.00,N/A,Aperitivos > Patatas fritas y snacks
Snack Balls sabor queso Hacendado,1.00,N/A,Aperitivos > Patatas fritas y snacks
Súper Cuquis,1.00,N/A,Aperitivos > Patatas fritas y snacks
Snack de maíz Mini mix Hacendado sabor barbacoa,0.80,N/A,Aperitivos > Patatas fritas y snacks
Arroz redondo Hacendado,1.30,N/A,Arroz legumbres y pasta > Arroz
Arroz largo Hacendado,1.41,N/A,Arroz legumbres y pasta > Arroz
Arroz redondo La Fallera,1.69,N/A,Arroz legumbres y pasta > Arroz
Arroz cocido basmati Sabroz,1.15,N/A,Arroz legumbres y pasta > Arroz
Arroz cocido integral Sabroz,1.10,N/A,Arroz legumbres y pasta > Arroz
Arroz bomba Hacendado,5.10,N/A,Arroz legumbres y pasta > Arroz
Quinoa cocida blanca y roja Sabroz,1.40,N/A,Arroz legumbres y pasta > Arroz
Arroz cocido redondo Sabroz,1.10,N/A,Arroz legumbres y pasta > Arroz
Arroz redondo J Sendra Hacendado,1.60,N/A,Arroz legumbres y pasta > Arroz
Arroz basmati aromático Hacendado,2.20,N/A,Arroz legumbres y pasta > Arroz
Cous cous mediano Bia,1.93,N/A,Arroz legumbres y pasta > Arroz
Arroz vaporizado Hacendado,1.65,N/A,Arroz legumbres y pasta > Arroz
Quinoa Hacendado,2.75,N/A,Arroz legumbres y pasta > Arroz
Arroz integral largo Hacendado,1.65,N/A,Arroz legumbres y pasta > Arroz
Arroz redondo Sabor,2.45,N/A,Arroz legumbres y pasta > Arroz
Garbanzo cocido Hacendado,0.75,N/A,Arroz legumbres y pasta > Legumbres
Garbanzo cocido Hacendado,0.70,N/A,Arroz legumbres y pasta > Legumbres
Garbanzo cocido Pedrosillano Hacendado,0.95,N/A,Arroz legumbres y pasta > Legumbres
Garbanzo Hacendado,2.20,N/A,Arroz legumbres y pasta > Legumbres
Garbanzo lechoso Andaluz Hacendado,2.50,N/A,Arroz legumbres y pasta > Legumbres
Alubia cocida blanca Hacendado,0.80,N/A,Arroz legumbres y pasta > Legumbres
Alubia cocida blanca Hacendado,0.70,N/A,Arroz legumbres y pasta > Legumbres
Alubia cocida roja Hacendado,1.25,N/A,Arroz legumbres y pasta > Legumbres
Alubia cocida pinta Hacendado,1.25,N/A,Arroz legumbres y pasta > Legumbres
Alubia blanca Hacendado,2.55,N/A,Arroz legumbres y pasta > Legumbres
Alubia negra Hacendado,2.50,N/A,Arroz legumbres y pasta > Legumbres
Alubia roja Hacendado,3.20,N/A,Arroz legumbres y pasta > Legumbres
Alubia cocida granja Hacendado,1.75,N/A,Arroz legumbres y pasta > Legumbres
Alubia pinta Hacendado,2.50,N/A,Arroz legumbres y pasta > Legumbres
Lenteja pardina Hacendado,2.10,N/A,Arroz legumbres y pasta > Legumbres
Lenteja cocida Hacendado,0.80,N/A,Arroz legumbres y pasta > Legumbres
Lenteja cocida Hacendado,0.70,N/A,Arroz legumbres y pasta > Legumbres
Lenteja Hacendado,2.03,N/A,Arroz legumbres y pasta > Legumbres
Soja texturizada Luengo,2.70,N/A,Arroz legumbres y pasta > Legumbres
Fideo cabello de ángel Hacendado,0.80,N/A,Arroz legumbres y pasta > Pasta y fideos
Fideuá Hacendado,0.80,N/A,Arroz legumbres y pasta > Pasta y fideos
Fideo grueso Hacendado,0.80,N/A,Arroz legumbres y pasta > Pasta y fideos
Pasta estrellas Hacendado,0.80,N/A,Arroz legumbres y pasta > Pasta y fideos
